qid,docno,label
7818525#0,498836#3,0
7818525#0,791910#10,0
7818525#0,791910#0,0
7818525#0,4671284#2,0
7818525#0,3818797#12,0
7818525#0,605289#2,0
7818525#0,681566#24,0
7818525#0,791910#8,0
7818525#0,681566#43,0
12519121#0,176866#52,1
12519121#0,12141666#2,1
12519121#0,176866#58,1
12519121#0,1653170#4,1
12519121#0,1713431#68,0
12519121#0,12192248#1,0
12519121#0,12197225#0,0
12519121#0,12247433#1,0
12519121#0,8078183#4,0
12519121#0,12271139#0,0
300856#0,409558#0,1
300856#0,409558#3,1
300856#0,2677884#4,1
300856#0,6672844#23,0
300856#0,409558#13,0
300856#0,1270058#2,0
300856#0,1790864#18,0
300856#0,1086439#3,0
300856#0,409558#4,0
300856#0,2677884#1,0
13598533#0,27348#5,1
13598533#0,12574#0,1
13598533#0,166221#23,0
13598533#0,365054#0,0
13598533#0,12580#0,0
13598533#0,7221#0,0
13598533#0,1590005#82,0
13598533#0,160770#0,0
13598533#0,1991923#0,0
13598533#0,9421326#0,0
803104#0,1311184#0,1
803104#0,11661744#0,1
803104#0,3861649#0,0
803104#0,190013#56,0
803104#0,1073096#2,0
803104#0,268230#3,0
803104#0,3121302#0,0
803104#0,2179#182,0
803104#0,561606#56,0
803104#0,12993902#24,0
1037896#0,34186#98,1
1037896#0,34186#73,1
1037896#0,34186#75,0
1037896#0,1037887#6,0
1037896#0,34186#86,0
1037896#0,2015026#4,0
1037896#0,1037896#8,0
1037896#0,147379#1,0
1037896#0,34186#107,0
1037896#0,1037896#2,0
12608613#0,4054818#5,1
12608613#0,38760#55,1
12608613#0,3185582#5,0
12608613#0,4743588#3,0
12608613#0,13666742#10,0
12608613#0,14187035#39,0
12608613#0,11537923#9,0
12608613#0,14187035#61,0
12608613#0,11537923#15,0
12608613#0,7397494#2,0
6411870#0,13785774#15,1
6411870#0,883189#0,0
6411870#0,5476251#5,0
6411870#0,10501651#1,0
6411870#0,8126758#2,0
6411870#0,109395#10,0
6411870#0,26111#5,0
6411870#0,658166#6,0
6411870#0,1166250#5,0
6411870#0,325877#11,0
942352#0,7546#2,1
942352#0,7546#3,0
942352#0,6102630#6,0
942352#0,7079194#3,0
942352#0,206381#1,0
942352#0,109973#2,0
942352#0,204911#2,0
942352#0,58685#9,0
942352#0,791373#1,0
942352#0,4053118#2,0
1873971#0,3952743#3,1
1873971#0,298666#2,0
1873971#0,3952743#0,0
1873971#0,3952743#4,0
1873971#0,3952743#1,0
1873971#0,5323074#8,0
1873971#0,3952743#2,0
1873971#0,579314#2,0
1873971#0,5053242#2,0
1873971#0,5325280#8,0
13191855#0,152#16,1
13191855#0,152#4,1
13191855#0,152#0,1
13191855#0,152#5,0
13191855#0,27401#33,0
13191855#0,303029#0,0
13191855#0,152#8,0
13191855#0,37129#78,0
13191855#0,3594472#0,0
13191855#0,57210#21,0
9910246#0,11571343#0,1
9910246#0,11571343#2,0
9910246#0,90610#1,0
9910246#0,445747#2,0
9910246#0,90610#2,0
9910246#0,90610#0,0
9910246#0,182311#1,0
9910246#0,13942#4,0
9910246#0,18341#9,0
9910246#0,121432#0,0
14382211#0,14382211#0,1
14382211#0,14382211#1,1
14382211#0,14382211#94,0
14382211#0,14382211#100,0
14382211#0,13211561#20,0
14382211#0,14382211#4,0
14382211#0,13211561#12,0
14382211#0,13211561#14,0
14382211#0,14382211#87,0
14382211#0,13211561#13,0
206334#0,1459617#1,1
206334#0,19424#0,1
206334#0,559320#1,1
206334#0,13503882#8,0
206334#0,1656128#155,0
206334#0,636#1,0
206334#0,138262#2,0
206334#0,187618#2,0
206334#0,99096#1,0
206334#0,340214#15,0
77559#0,10378206#1,1
77559#0,835029#17,0
77559#0,6000019#0,0
77559#0,6000019#60,0
77559#0,6000019#40,0
77559#0,12121160#2,0
77559#0,6000019#24,0
77559#0,6000019#15,0
77559#0,1319#72,0
77559#0,6000019#61,0
14385647#0,7561#6,1
14385647#0,7337#1,0
14385647#0,8551#61,0
14385647#0,10529287#7,0
14385647#0,4955471#13,0
14385647#0,3906947#5,0
14385647#0,7561#5,0
14385647#0,1613598#11,0
14385647#0,8551#39,0
14385647#0,69942#13,0
10147692#0,12425828#2,1
10147692#0,5154826#59,1
10147692#0,12750595#3,0
10147692#0,7965913#2,0
10147692#0,688#1,0
10147692#0,1335777#1,0
10147692#0,7349505#11,0
10147692#0,1407#59,0
10147692#0,14328430#10,0
10147692#0,350021#1,0
1300051#0,1300051#0,1
1300051#0,13505868#0,1
1300051#0,1035126#0,0
1300051#0,1325903#0,0
1300051#0,1300051#2,0
1300051#0,12411841#54,0
1300051#0,1300051#8,0
1300051#0,12411841#1,0
1300051#0,13505830#2,0
1300051#0,1300051#6,0
12036006#0,6336588#12,1
12036006#0,5328777#45,0
12036006#0,3714660#0,0
12036006#0,2543000#9,0
12036006#0,9662739#5,0
12036006#0,11424542#1,0
12036006#0,2825613#0,0
12036006#0,44357#66,0
12036006#0,14694720#17,0
12036006#0,2543000#8,0
5652144#0,8852630#3,1
5652144#0,9239157#5,0
5652144#0,8852630#7,0
5652144#0,8852630#0,0
5652144#0,8852630#5,0
5652144#0,44792#16,0
5652144#0,3133091#0,0
5652144#0,1698529#3,0
5652144#0,2939#21,0
5652144#0,8802655#23,0
9248177#0,523#5,1
9248177#0,23995#82,0
9248177#0,760#5,0
9248177#0,23995#66,0
9248177#0,274658#4,0
9248177#0,803137#1,0
9248177#0,23995#36,0
9248177#0,322256#3,0
9248177#0,372872#2,0
9248177#0,4264345#4,0
6426378#0,2275#0,1
6426378#0,126328#17,0
6426378#0,126328#12,0
6426378#0,7109531#0,0
6426378#0,126328#25,0
6426378#0,2275#10,0
6426378#0,12473510#0,0
6426378#0,13348413#0,0
6426378#0,126328#10,0
6426378#0,7109950#0,0
9922752#0,6325330#0,1
9922752#0,3586121#2,0
9922752#0,3586121#0,0
9922752#0,3586121#15,0
9922752#0,11872140#1,0
9922752#0,3586121#4,0
9922752#0,3586121#19,0
9922752#0,3586121#1,0
9922752#0,3586121#3,0
9922752#0,562592#16,0
183441#0,52034#26,1
183441#0,8995216#2,1
183441#0,7899828#3,0
183441#0,3782436#0,0
183441#0,2192725#73,0
183441#0,14143#44,0
183441#0,10802#6,0
183441#0,304935#8,0
183441#0,6942269#3,0
183441#0,7026303#4,0
3203926#0,3748203#17,1
3203926#0,980757#8,0
3203926#0,1130254#14,0
3203926#0,1130254#12,0
3203926#0,1130254#9,0
3203926#0,3748203#19,0
3203926#0,396158#47,0
3203926#0,367029#39,0
3203926#0,430028#33,0
3203926#0,266692#5,0
649723#0,8594438#37,1
649723#0,70179#0,1
649723#0,1228765#0,1
649723#0,7797#153,1
649723#0,7797#152,0
649723#0,7797#155,0
649723#0,5463060#4,0
649723#0,10081999#17,0
649723#0,421106#0,0
649723#0,421106#2,0
9425124#0,37947#1,1
9425124#0,12322#0,0
9425124#0,855635#53,0
9425124#0,12322#46,0
9425124#0,12322#40,0
9425124#0,12322#62,0
9425124#0,5861249#3,0
9425124#0,12322#9,0
9425124#0,12322#51,0
9425124#0,12322#59,0
362098#0,878038#0,1
362098#0,6583432#2,1
362098#0,878038#3,0
362098#0,878038#1,0
362098#0,878038#2,0
362098#0,6583432#3,0
362098#0,6583432#1,0
362098#0,275037#27,0
362098#0,3144#88,0
362098#0,10155603#4,0
8457610#0,6747247#7,1
8457610#0,6747247#0,1
8457610#0,792233#3,1
8457610#0,7308745#2,0
8457610#0,13760866#1,0
8457610#0,7308745#0,0
8457610#0,6800394#0,0
8457610#0,164931#20,0
8457610#0,6747247#1,0
8457610#0,13760866#2,0
10828198#0,288902#0,1
10828198#0,17935#0,1
10828198#0,240849#38,0
10828198#0,17935#49,0
10828198#0,147100#0,0
10828198#0,240849#33,0
10828198#0,240849#39,0
10828198#0,17935#30,0
10828198#0,17935#37,0
10828198#0,17935#3,0
12689444#0,101675#0,1
12689444#0,102863#1,0
12689444#0,6792935#28,0
12689444#0,5634392#2,0
12689444#0,101675#14,0
12689444#0,130211#16,0
12689444#0,103790#1,0
12689444#0,102884#1,0
12689444#0,102872#1,0
12689444#0,7865762#0,0
4663043#0,32925#0,1
4663043#0,13372369#9,1
4663043#0,167743#0,1
4663043#0,272324#60,1
4663043#0,167747#1,0
4663043#0,6581574#0,0
4663043#0,6366135#0,0
4663043#0,7197590#0,0
4663043#0,14170697#1,0
4663043#0,10607703#7,0
5272813#0,866122#9,1
5272813#0,261453#6,0
5272813#0,14406#10,0
5272813#0,603476#1,0
5272813#0,54258#20,0
5272813#0,603476#23,0
5272813#0,603405#0,0
5272813#0,14406#74,0
5272813#0,4900462#2,0
5272813#0,54258#4,0
1048412#0,40956#16,1
1048412#0,69363#13,1
1048412#0,4025647#1,1
1048412#0,564588#3,1
1048412#0,3409202#5,1
1048412#0,5158911#3,1
1048412#0,6907565#38,0
1048412#0,2673775#3,0
1048412#0,40956#24,0
1048412#0,5636846#80,0
13174972#0,7983030#0,1
13174972#0,7247747#3,0
13174972#0,7247747#0,0
13174972#0,15806#15,0
13174972#0,1432471#7,0
13174972#0,7247747#4,0
13174972#0,2324#181,0
13174972#0,15806#19,0
13174972#0,554343#0,0
13174972#0,15806#1,0
6334077#0,313793#0,1
6334077#0,14502161#2,0
6334077#0,12980327#11,0
6334077#0,313793#13,0
6334077#0,313793#14,0
6334077#0,313793#5,0
6334077#0,13199320#24,0
6334077#0,1210#5,0
6334077#0,1215#11,0
6334077#0,13199320#36,0
1871958#0,113604#96,1
1871958#0,130082#4,0
1871958#0,8036780#31,0
1871958#0,2726584#7,0
1871958#0,14127817#5,0
1871958#0,7366455#6,0
1871958#0,7366455#3,0
1871958#0,14127817#3,0
1871958#0,7366455#14,0
1871958#0,7366455#7,0
5050562#0,5883#0,1
5050562#0,5883#22,1
5050562#0,5883#8,0
5050562#0,5883#67,0
5050562#0,5883#45,0
5050562#0,874804#0,0
5050562#0,13399152#8,0
5050562#0,3366129#21,0
5050562#0,14328447#28,0
5050562#0,1505349#29,0
3222047#0,902182#0,1
3222047#0,1203859#3,0
3222047#0,902182#16,0
3222047#0,73945#26,0
3222047#0,902182#14,0
3222047#0,904969#2,0
3222047#0,1203859#0,0
3222047#0,1203859#29,0
3222047#0,902182#10,0
3222047#0,7059952#0,0
926819#0,730092#1,1
926819#0,4547124#0,1
926819#0,13949119#0,1
926819#0,730092#16,0
926819#0,6749084#29,0
926819#0,730092#9,0
926819#0,730092#5,0
926819#0,199357#3,0
926819#0,730092#6,0
926819#0,4072688#0,0
1057853#0,81932#37,1
1057853#0,4081897#2,0
1057853#0,5498101#2,0
1057853#0,14216372#3,0
1057853#0,9350104#0,0
1057853#0,161811#16,0
1057853#0,11809802#0,0
1057853#0,11953798#0,0
1057853#0,10844#23,0
1057853#0,23995#66,0
3088909#0,5184833#0,1
3088909#0,7712842#0,0
3088909#0,5881871#0,0
3088909#0,8755580#7,0
3088909#0,5297450#0,0
3088909#0,3522849#0,0
3088909#0,5889697#1,0
3088909#0,5156590#1,0
3088909#0,5577646#0,0
3088909#0,9913439#32,0
205378#0,12984138#10,1
205378#0,14014129#27,0
205378#0,1264303#0,0
205378#0,1272968#0,0
205378#0,1260128#0,0
205378#0,1277163#0,0
205378#0,12340523#7,0
205378#0,1245273#0,0
205378#0,14014129#22,0
205378#0,13808758#2,0
720432#0,982920#30,1
720432#0,3986391#0,1
720432#0,7744806#9,1
720432#0,5111364#2,1
720432#0,1201467#16,1
720432#0,4614467#3,1
720432#0,5024370#24,1
720432#0,6885944#7,1
720432#0,8988820#5,1
720432#0,4399814#19,0
13621158#0,13621158#1,1
13621158#0,13621158#20,0
13621158#0,13621158#4,0
13621158#0,13621158#19,0
13621158#0,13621158#0,0
13621158#0,13621158#18,0
13621158#0,13621158#14,0
13621158#0,13621158#23,0
13621158#0,11725323#5,0
13621158#0,13621158#10,0
172133#0,4715183#0,1
172133#0,7494003#0,1
172133#0,376686#3,1
172133#0,9233411#0,1
172133#0,961177#1,1
172133#0,2018928#138,1
172133#0,8557480#1,1
172133#0,14319080#1,0
172133#0,8302807#2,0
172133#0,13165975#6,0
344331#0,374507#37,1
344331#0,8307515#17,0
344331#0,374507#58,0
344331#0,542579#59,0
344331#0,374507#60,0
344331#0,374507#15,0
344331#0,374507#0,0
344331#0,374507#61,0
344331#0,374507#66,0
344331#0,905938#44,0
10923652#0,670154#3,1
10923652#0,467443#70,0
10923652#0,1775024#6,0
10923652#0,3632783#2,0
10923652#0,757068#31,0
10923652#0,467443#4,0
10923652#0,1079521#1,0
10923652#0,467443#3,0
10923652#0,4925#15,0
10923652#0,467443#1,0
1412594#0,7229#0,1
1412594#0,3511313#4,0
1412594#0,3105115#1,0
1412594#0,3555253#1,0
1412594#0,275597#2,0
1412594#0,1328009#1,0
1412594#0,3555253#0,0
1412594#0,418211#2,0
1412594#0,220140#10,0
1412594#0,126116#1,0
8001241#0,217824#0,1
8001241#0,217824#1,1
8001241#0,217824#15,0
8001241#0,217824#16,0
8001241#0,217824#13,0
8001241#0,5320018#0,0
8001241#0,217824#31,0
8001241#0,2245970#0,0
8001241#0,217824#4,0
8001241#0,217824#34,0
632021#0,232008#0,1
632021#0,232008#2,1
632021#0,232008#3,0
632021#0,232008#17,0
632021#0,5492145#17,0
632021#0,3134242#7,0
632021#0,680505#47,0
632021#0,467427#26,0
632021#0,5492145#13,0
632021#0,232008#14,0
6718336#0,7435#41,1
6718336#0,7435#8,1
6718336#0,7435#18,0
6718336#0,7437#26,0
6718336#0,11127522#10,0
6718336#0,7435#46,0
6718336#0,3547249#0,0
6718336#0,7437#25,0
6718336#0,6774130#5,0
6718336#0,7437#23,0
8975588#0,27101#48,1
8975588#0,3476745#1,1
8975588#0,4871967#17,0
8975588#0,10762186#3,0
8975588#0,10177744#12,0
8975588#0,27101#13,0
8975588#0,352392#6,0
8975588#0,132675#23,0
8975588#0,132675#9,0
8975588#0,164475#8,0
478164#0,13689#64,1
478164#0,1864618#0,1
478164#0,13689#38,0
478164#0,13689#57,0
478164#0,903378#0,0
478164#0,776772#0,0
478164#0,1476968#12,0
478164#0,675614#1,0
478164#0,4054954#0,0
478164#0,13689#45,0
539455#0,2027924#0,1
539455#0,2027924#184,0
539455#0,12755507#6,0
539455#0,2027924#62,0
539455#0,2027924#185,0
539455#0,2027924#197,0
539455#0,2027924#5,0
539455#0,2027924#182,0
539455#0,2027924#156,0
539455#0,2027924#90,0
1580921#0,1580921#2,1
1580921#0,1580921#0,0
1580921#0,206589#2,0
1580921#0,1580921#5,0
1580921#0,43350#10,0
1580921#0,1580921#1,0
1580921#0,1580921#6,0
1580921#0,7722056#2,0
1580921#0,43350#0,0
1580921#0,1580921#3,0
2790105#0,163703#3,1
2790105#0,1507#8,0
2790105#0,322552#3,0
2790105#0,322552#7,0
2790105#0,1616348#0,0
2790105#0,10106204#0,0
2790105#0,1614399#0,0
2790105#0,1411583#5,0
2790105#0,1507#9,0
2790105#0,1400640#0,0
5934178#0,85587#0,1
5934178#0,85587#31,0
5934178#0,15042#77,0
5934178#0,15042#76,0
5934178#0,85587#12,0
5934178#0,170076#24,0
5934178#0,85587#28,0
5934178#0,85587#30,0
5934178#0,170076#25,0
5934178#0,15042#74,0
6969585#0,1095#184,1
6969585#0,681159#355,1
6969585#0,681159#208,1
6969585#0,36857#4,1
6969585#0,402485#2,0
6969585#0,2972390#8,0
6969585#0,3219903#2,0
6969585#0,36857#330,0
6969585#0,1606621#18,0
6969585#0,30682#45,0
13430714#0,578703#1,1
13430714#0,578703#0,0
13430714#0,61291#61,0
13430714#0,6755616#0,0
13430714#0,120189#1,0
13430714#0,181814#21,0
13430714#0,4847775#8,0
13430714#0,6226119#0,0
13430714#0,779022#0,0
13430714#0,779024#0,0
5110219#0,4297728#0,1
5110219#0,200969#0,1
5110219#0,172665#0,1
5110219#0,3135#177,1
5110219#0,5725528#14,1
5110219#0,14433328#0,1
5110219#0,123940#0,1
5110219#0,4817190#4,0
5110219#0,4297728#11,0
5110219#0,12504276#0,0
1631316#0,66371#1,1
1631316#0,367289#8,0
1631316#0,2303#21,0
1631316#0,282412#11,0
1631316#0,8786288#3,0
1631316#0,448944#28,0
1631316#0,2891675#2,0
1631316#0,372955#13,0
1631316#0,69094#9,0
1631316#0,366468#3,0
961376#0,5564239#1,1
961376#0,1285217#3,1
961376#0,233380#31,0
961376#0,504567#8,0
961376#0,374360#19,0
961376#0,1285217#11,0
961376#0,1285217#5,0
961376#0,179383#20,0
961376#0,1285217#0,0
961376#0,1285217#4,0
2723634#0,4370483#1,1
2723634#0,1367#119,1
2723634#0,15661#1,1
2723634#0,12906764#6,0
2723634#0,263812#8,0
2723634#0,6134913#1,0
2723634#0,1367#118,0
2723634#0,1367#121,0
2723634#0,15661#2,0
2723634#0,15661#0,0
12794322#0,4537351#1,1
12794322#0,27887#4,0
12794322#0,27887#2,0
12794322#0,4447718#33,0
12794322#0,27887#1,0
12794322#0,2874#24,0
12794322#0,13428#34,0
12794322#0,4371177#6,0
12794322#0,27887#9,0
12794322#0,7110036#1,0
14250708#0,8400530#7,1
14250708#0,7703131#0,0
14250708#0,41503#21,0
14250708#0,4659462#17,0
14250708#0,7552721#0,0
14250708#0,3550058#12,0
14250708#0,1271687#0,0
14250708#0,4227291#6,0
14250708#0,11743958#6,0
14250708#0,3696261#0,0
3467495#0,312217#6,1
3467495#0,312217#18,1
3467495#0,312217#35,0
3467495#0,1297031#70,0
3467495#0,1297031#2,0
3467495#0,3356698#18,0
3467495#0,312217#3,0
3467495#0,1297031#67,0
3467495#0,312217#37,0
3467495#0,312217#15,0
14346197#0,723653#4,1
14346197#0,2487#89,0
14346197#0,307638#2,0
14346197#0,12280069#1,0
14346197#0,11362025#3,0
14346197#0,12280069#9,0
14346197#0,1950190#2,0
14346197#0,7458494#3,0
14346197#0,471897#3,0
14346197#0,5954120#2,0
247035#0,540481#5,1
247035#0,540481#0,0
247035#0,540481#6,0
247035#0,7315347#0,0
247035#0,10162464#8,0
247035#0,10162464#1,0
247035#0,1229492#1,0
247035#0,719449#0,0
247035#0,19685#12,0
247035#0,9677559#1,0
14378647#0,606662#21,1
14378647#0,606662#22,1
14378647#0,606662#23,0
14378647#0,606662#11,0
14378647#0,606662#8,0
14378647#0,606662#6,0
14378647#0,3831709#1,0
14378647#0,606662#13,0
14378647#0,3676473#19,0
14378647#0,606662#17,0
1978529#0,1585#3,1
1978529#0,3858#2,0
1978529#0,4875503#5,0
1978529#0,1585#2,0
1978529#0,2338#35,0
1978529#0,1585#10,0
1978529#0,956101#2,0
1978529#0,1585#53,0
1978529#0,1585#5,0
1978529#0,457045#9,0
7194136#0,6900315#2,1
7194136#0,6900315#0,1
7194136#0,70327#9,1
7194136#0,16903#28,0
7194136#0,7141278#0,0
7194136#0,23074#35,0
7194136#0,6839021#0,0
7194136#0,3722774#4,0
7194136#0,158996#31,0
7194136#0,6900315#3,0
62189#0,13568302#1,1
62189#0,261865#16,0
62189#0,13568302#0,0
62189#0,1093218#0,0
62189#0,1093218#24,0
62189#0,17762#7,0
62189#0,17767#0,0
62189#0,4271230#1,0
62189#0,3190417#73,0
62189#0,444840#3,0
9198219#0,1443382#29,1
9198219#0,81592#10,0
9198219#0,81592#0,0
9198219#0,81592#1,0
9198219#0,81592#16,0
9198219#0,1443382#25,0
9198219#0,606867#0,0
9198219#0,81592#38,0
9198219#0,81592#8,0
9198219#0,1443382#27,0
7566373#0,1815759#51,1
7566373#0,1815759#73,0
7566373#0,200675#29,0
7566373#0,67847#107,0
7566373#0,67847#78,0
7566373#0,1815759#71,0
7566373#0,81431#0,0
7566373#0,184232#2,0
7566373#0,1827201#6,0
7566373#0,1815759#70,0
5761890#0,1007519#24,1
5761890#0,5305#67,1
5761890#0,19639#76,1
5761890#0,1007519#25,0
5761890#0,1007519#18,0
5761890#0,1007519#23,0
5761890#0,1007519#0,0
5761890#0,14315849#31,0
5761890#0,1007519#5,0
5761890#0,1007519#12,0
3492919#0,2833113#1,1
3492919#0,2833113#2,1
3492919#0,2789257#1,0
3492919#0,11144646#1,0
3492919#0,11144646#7,0
3492919#0,6915994#1,0
3492919#0,11811264#3,0
3492919#0,6121310#4,0
3492919#0,6121310#6,0
3492919#0,11144646#4,0
77716#0,4337543#21,1
77716#0,145677#8,1
77716#0,2991917#94,0
77716#0,8861137#22,0
77716#0,477075#64,0
77716#0,8568700#1,0
77716#0,8568700#5,0
77716#0,8568700#10,0
77716#0,67165#18,0
77716#0,142519#86,0
3209215#0,3926037#29,1
3209215#0,3926037#28,0
3209215#0,554222#14,0
3209215#0,229537#16,0
3209215#0,9871437#5,0
3209215#0,7065453#10,0
3209215#0,554222#38,0
3209215#0,5469336#19,0
3209215#0,5469336#20,0
3209215#0,132050#5,0
36307#0,123#11,1
36307#0,123#20,1
36307#0,123#183,0
36307#0,65246#126,0
36307#0,12465586#15,0
36307#0,8988941#12,0
36307#0,123#22,0
36307#0,10546082#46,0
36307#0,292925#5,0
36307#0,1547130#154,0
14498773#0,11158804#1,1
14498773#0,14498773#0,0
14498773#0,11158804#2,0
14498773#0,14135338#8,0
14498773#0,14498773#1,0
14498773#0,14135338#6,0
14498773#0,8021428#1,0
14498773#0,1376993#3,0
14498773#0,11028697#2,0
14498773#0,14135338#7,0
7249896#0,91708#15,1
7249896#0,714050#82,0
7249896#0,617357#12,0
7249896#0,12436211#6,0
7249896#0,617357#11,0
7249896#0,1858784#3,0
7249896#0,6272104#1,0
7249896#0,10868537#3,0
7249896#0,7866720#4,0
7249896#0,7561#24,0
1598177#0,352004#0,1
1598177#0,13356029#0,1
1598177#0,352004#35,0
1598177#0,352004#19,0
1598177#0,352004#63,0
1598177#0,352004#3,0
1598177#0,746696#21,0
1598177#0,682260#22,0
1598177#0,951617#15,0
1598177#0,352004#26,0
1000816#0,2797090#3,1
1000816#0,2797090#2,1
1000816#0,739489#0,1
1000816#0,2797090#4,0
1000816#0,2797090#5,0
1000816#0,8282585#0,0
1000816#0,2797090#0,0
1000816#0,18046#4,0
1000816#0,510800#1,0
1000816#0,2797090#1,0
9308132#0,7504#3,1
9308132#0,3401845#3,1
9308132#0,1051885#7,1
9308132#0,162051#2,0
9308132#0,162050#0,0
9308132#0,162051#3,0
9308132#0,162051#4,0
9308132#0,114680#8,0
9308132#0,162051#0,0
9308132#0,1125510#1,0
1152762#0,631544#0,1
1152762#0,631544#8,0
1152762#0,1254069#7,0
1152762#0,631544#29,0
1152762#0,1254069#0,0
1152762#0,631544#1,0
1152762#0,631544#4,0
1152762#0,631544#3,0
1152762#0,631544#15,0
1152762#0,631544#25,0
1025182#0,6123#194,1
1025182#0,12514028#5,1
1025182#0,11072978#9,1
1025182#0,6123#129,0
1025182#0,6123#183,0
1025182#0,13255944#2,0
1025182#0,6118630#15,0
1025182#0,4233825#0,0
1025182#0,4653051#14,0
1025182#0,6123#113,0
11381191#0,1791701#135,1
11381191#0,661186#31,0
11381191#0,2442293#201,0
11381191#0,1791701#154,0
11381191#0,11247005#4,0
11381191#0,7308836#1,0
11381191#0,618203#40,0
11381191#0,13720996#1,0
11381191#0,1791701#138,0
11381191#0,4535309#52,0
11305493#0,7802405#1,1
11305493#0,4926057#0,0
11305493#0,14525600#0,0
11305493#0,14122131#0,0
11305493#0,4345111#0,0
11305493#0,13213541#7,0
11305493#0,42692#0,0
11305493#0,6108852#0,0
11305493#0,61133#0,0
11305493#0,4345111#3,0
12312646#0,2930846#10,1
12312646#0,454565#1,1
12312646#0,641184#4,0
12312646#0,641184#175,0
12312646#0,9893561#0,0
12312646#0,641184#35,0
12312646#0,5636846#210,0
12312646#0,641184#198,0
12312646#0,641184#33,0
12312646#0,454565#0,0
5162129#0,716068#18,1
5162129#0,3825888#0,1
5162129#0,13264571#3,0
5162129#0,13511511#2,0
5162129#0,731073#3,0
5162129#0,736589#0,0
5162129#0,716068#15,0
5162129#0,13163621#3,0
5162129#0,387#103,0
5162129#0,13726058#16,0
3748217#0,42825#0,1
3748217#0,42825#1,1
3748217#0,13143457#1,1
3748217#0,12175205#0,0
3748217#0,9458735#0,0
3748217#0,8021495#0,0
3748217#0,9020812#0,0
3748217#0,9020812#5,0
3748217#0,42825#149,0
3748217#0,14173146#8,0
4036758#0,91986#57,1
4036758#0,494437#9,0
4036758#0,4011875#0,0
4036758#0,61216#56,0
4036758#0,1477231#0,0
4036758#0,61216#49,0
4036758#0,9453#56,0
4036758#0,496096#0,0
4036758#0,2096430#1,0
4036758#0,61216#79,0
594768#0,11819#1,1
594768#0,4483181#4,0
594768#0,11819#22,0
594768#0,3705140#5,0
594768#0,736372#3,0
594768#0,3705115#0,0
594768#0,3705093#0,0
594768#0,11819#23,0
594768#0,561815#0,0
594768#0,561815#2,0
13216832#0,9568766#13,1
13216832#0,9568766#9,1
13216832#0,13408791#1,0
13216832#0,9568766#10,0
13216832#0,9568766#11,0
13216832#0,9568766#16,0
13216832#0,9568766#43,0
13216832#0,9568766#12,0
13216832#0,9568766#34,0
13216832#0,9568766#5,0
8753102#0,190322#0,1
8753102#0,505809#2,1
8753102#0,1285836#4,0
8753102#0,190322#189,0
8753102#0,258146#19,0
8753102#0,190322#195,0
8753102#0,190322#208,0
8753102#0,516816#1,0
8753102#0,3738170#123,0
8753102#0,13851946#7,0
13441615#0,10528028#3,1
13441615#0,366548#1,1
13441615#0,213943#1,0
13441615#0,366548#41,0
13441615#0,11578235#61,0
13441615#0,8427505#0,0
13441615#0,144006#94,0
13441615#0,113345#42,0
13441615#0,144050#102,0
13441615#0,5364621#2,0
560011#0,1049552#2,1
560011#0,2859968#0,0
560011#0,1048605#0,0
560011#0,1049552#1,0
560011#0,1049552#0,0
560011#0,1049552#6,0
560011#0,1048605#1,0
560011#0,560011#3,0
560011#0,5271423#1,0
560011#0,1049552#3,0
3847756#0,4659462#0,1
3847756#0,4686720#0,1
3847756#0,4688146#0,0
3847756#0,181908#17,0
3847756#0,200245#0,0
3847756#0,4659462#9,0
3847756#0,4688146#8,0
3847756#0,4659462#4,0
3847756#0,452541#3,0
3847756#0,4659462#15,0
217518#0,2326959#0,1
217518#0,4882#0,0
217518#0,2383790#0,0
217518#0,1980504#2,0
217518#0,3299812#8,0
217518#0,3707809#4,0
217518#0,4882#53,0
217518#0,6616032#12,0
217518#0,6319034#1,0
217518#0,6616032#2,0
13202463#0,12934674#6,1
13202463#0,1658521#0,0
13202463#0,1658521#30,0
13202463#0,7251312#6,0
13202463#0,1572051#7,0
13202463#0,997062#10,0
13202463#0,2327487#3,0
13202463#0,11439361#10,0
13202463#0,8214119#11,0
13202463#0,8375540#30,0
11882654#0,552809#17,1
11882654#0,4916#27,1
11882654#0,6942071#1,0
11882654#0,1242887#40,0
11882654#0,118609#13,0
11882654#0,348115#12,0
11882654#0,10330132#0,0
11882654#0,8140975#0,0
11882654#0,972891#25,0
11882654#0,972891#32,0
13161368#0,2681070#4,1
13161368#0,70327#6,0
13161368#0,3709434#2,0
13161368#0,2681070#9,0
13161368#0,567#97,0
13161368#0,669531#5,0
13161368#0,217993#106,0
13161368#0,4502775#3,0
13161368#0,3709434#3,0
13161368#0,669531#20,0
1470422#0,749751#3,1
1470422#0,368123#1,1
1470422#0,144309#11,0
1470422#0,7779760#0,0
1470422#0,13712123#6,0
1470422#0,3183034#25,0
1470422#0,11968918#1,0
1470422#0,1481386#0,0
1470422#0,133223#24,0
1470422#0,1470422#4,0
3287712#0,1964#0,1
3287712#0,1964#4,1
3287712#0,1186857#49,1
3287712#0,1964#7,0
3287712#0,1964#36,0
3287712#0,1964#2,0
3287712#0,1964#5,0
3287712#0,1964#9,0
3287712#0,1964#22,0
4128547#0,4128547#0,1
4128547#0,4128547#1,0
4128547#0,4128547#10,0
4128547#0,10465844#2,0
4128547#0,4128547#6,0
