qid,docno,label
811871#0,166079#5,0
811871#0,772679#0,0
811871#0,1011#38,0
811871#0,9827#19,0
811871#0,460149#16,0
811871#0,382588#1,0
811871#0,382553#0,0
12323#0,7675#9,1
12323#0,704547#8,1
12323#0,59017#7,0
12323#0,59017#8,0
12323#0,59017#4,0
12323#0,49790#7,0
12323#0,757197#1,0
12323#0,44105#11,0
12323#0,34625#6,0
12323#0,5195#14,0
231363#0,491240#1,1
231363#0,491240#0,1
231363#0,1129374#0,0
231363#0,491240#2,0
231363#0,491240#3,0
231363#0,491240#4,0
231363#0,31064#10,0
231363#0,66223#0,0
231363#0,220634#7,0
231363#0,1143330#2,0
523921#0,491240#1,1
523921#0,491240#4,1
523921#0,1129374#0,0
523921#0,491240#2,0
523921#0,491240#0,0
523921#0,491240#3,0
523921#0,213517#0,0
523921#0,11229#7,0
523921#0,1246560#0,0
523921#0,1121944#0,0
632277#0,75732#4,1
632277#0,599519#9,0
632277#0,599519#12,0
632277#0,50836#5,0
632277#0,46552#29,0
632277#0,599519#5,0
632277#0,599519#4,0
632277#0,591740#2,0
632277#0,12934#79,0
632277#0,687397#5,0
498324#0,801419#2,1
498324#0,262457#6,0
498324#0,10556#5,0
498324#0,10556#0,0
498324#0,584045#8,0
498324#0,16615#1,0
498324#0,98439#1,0
498324#0,5804#5,0
498324#0,447813#3,0
498324#0,5709#68,0
625290#0,923462#0,1
625290#0,249087#0,0
625290#0,991861#0,0
625290#0,1142378#0,0
625290#0,806398#3,0
625290#0,596622#0,0
625290#0,758899#0,0
625290#0,880594#0,0
625290#0,611367#1,0
625290#0,249087#4,0
150069#0,30797#1,1
150069#0,181193#6,0
150069#0,436776#3,0
150069#0,691020#15,0
150069#0,744059#22,0
150069#0,730755#19,0
150069#0,728972#8,0
150069#0,248925#33,0
150069#0,428182#1,0
150069#0,730755#18,0
228810#0,34835#5,1
228810#0,34249#3,0
228810#0,34249#0,0
228810#0,262409#9,0
228810#0,249007#3,0
228810#0,34249#4,0
228810#0,249007#32,0
228810#0,1193371#0,0
228810#0,618152#0,0
228810#0,34835#10,0
12549#0,24508#2,1
12549#0,24508#0,0
12549#0,24508#1,0
12549#0,19296#34,0
12549#0,249007#22,0
12549#0,249007#2,0
12549#0,34765#7,0
12549#0,182221#29,0
12549#0,613060#3,0
12549#0,249007#23,0
1132750#0,744807#0,1
1132750#0,744807#2,0
1132750#0,744807#3,0
1132750#0,744807#4,0
1132750#0,1011#10,0
1132750#0,32155#2,0
1132750#0,192804#5,0
1132750#0,32155#0,0
1132750#0,216979#26,0
1132750#0,228177#20,0
230811#0,34835#11,1
230811#0,34835#12,1
230811#0,515785#2,0
230811#0,851387#10,0
230811#0,1136202#5,0
230811#0,1281205#5,0
230811#0,34835#14,0
230811#0,262409#9,0
230811#0,262409#7,0
230811#0,1281205#4,0
677243#0,730206#0,1
677243#0,600350#10,1
677243#0,248917#3,1
677243#0,730206#2,0
677243#0,730206#3,0
677243#0,262410#14,0
677243#0,803028#2,0
677243#0,1205406#6,0
677243#0,948982#9,0
677243#0,1092281#3,0
164425#0,826438#1,1
164425#0,826438#2,1
164425#0,826438#0,1
164425#0,5254#0,1
164425#0,24448#7,0
164425#0,1039753#12,0
164425#0,91720#1,0
164425#0,1106812#32,0
164425#0,45517#20,0
164425#0,45517#1,0
72884#0,34835#0,1
72884#0,600350#17,1
72884#0,249007#0,1
72884#0,19296#3,1
72884#0,45411#5,1
72884#0,19296#33,1
72884#0,600350#0,0
72884#0,34765#7,0
72884#0,19296#10,0
72884#0,8234#26,0
100815#0,179125#0,1
100815#0,213884#45,0
100815#0,184086#0,0
100815#0,23486#1,0
100815#0,192925#10,0
100815#0,44518#0,0
100815#0,221786#2,0
100815#0,613938#0,0
100815#0,591096#9,0
100815#0,495755#14,0
1225924#0,26300#42,1
1225924#0,64562#92,0
1225924#0,64562#41,0
1225924#0,193353#40,0
1225924#0,776099#6,0
1225924#0,64562#4,0
1225924#0,685219#2,0
1225924#0,192598#60,0
1225924#0,26300#44,0
1225924#0,1056300#12,0
426625#0,34948#2,1
426625#0,3125#5,0
426625#0,7941#4,0
426625#0,7436#0,0
426625#0,52768#6,0
426625#0,25961#7,0
426625#0,13611#34,0
426625#0,7112#3,0
426625#0,1331621#0,0
426625#0,52768#4,0
29011#0,1176084#5,1
29011#0,743112#2,0
29011#0,8234#7,0
29011#0,31181#4,0
29011#0,93266#0,0
29011#0,1240328#0,0
29011#0,5452#13,0
29011#0,813715#0,0
29011#0,49818#2,0
29011#0,8234#8,0
749317#0,22645#4,1
749317#0,11155#25,0
749317#0,472517#1,0
749317#0,22644#36,0
749317#0,2499#11,0
749317#0,654916#0,0
749317#0,557626#6,0
749317#0,1320428#1,0
749317#0,755448#2,0
749317#0,22644#31,0
193424#0,34508#15,1
193424#0,779569#1,1
193424#0,34508#19,1
193424#0,34508#2,0
193424#0,779569#4,0
193424#0,34508#20,0
193424#0,34508#11,0
193424#0,779569#3,0
193424#0,34508#18,0
193424#0,779569#2,0
230562#0,1344886#1,1
230562#0,185028#1,1
230562#0,26037#0,1
230562#0,6924#14,0
230562#0,576827#8,0
230562#0,1286944#1,0
230562#0,460973#2,0
230562#0,460973#3,0
230562#0,661554#0,0
230562#0,1241107#0,0
248884#0,1194202#4,1
248884#0,1194202#1,1
248884#0,248884#73,0
248884#0,551259#4,0
248884#0,248884#70,0
248884#0,221811#11,0
248884#0,1194202#0,0
248884#0,164094#6,0
248884#0,4818#6,0
248884#0,597444#10,0
1103298#0,43914#13,1
1103298#0,43914#14,1
1103298#0,43914#17,1
1103298#0,43914#26,1
1103298#0,43914#46,1
1103298#0,27127#1,1
1103298#0,43914#0,1
1103298#0,43914#29,0
1103298#0,191910#6,0
1103298#0,32228#6,0
29614#0,28258#0,1
29614#0,1077564#10,0
29614#0,488166#9,0
29614#0,164154#2,0
29614#0,6938#2,0
29614#0,46022#5,0
29614#0,830387#2,0
29614#0,47697#10,0
29614#0,1077564#8,0
29614#0,6889#1,0
789040#0,27055#0,1
789040#0,8915#0,1
789040#0,1277812#6,0
789040#0,261835#5,0
789040#0,27055#1,0
789040#0,381213#0,0
789040#0,790040#0,0
789040#0,777084#0,0
789040#0,923203#0,0
789040#0,460785#0,0
812713#0,1083301#9,1
812713#0,218342#40,0
812713#0,184337#9,0
812713#0,193928#19,0
812713#0,218342#3,0
812713#0,1136176#3,0
812713#0,1082361#18,0
812713#0,189415#1,0
812713#0,2435#0,0
812713#0,182009#2,0
447314#0,70691#15,1
447314#0,858627#4,0
447314#0,213279#52,0
447314#0,1012373#1,0
447314#0,80202#5,0
447314#0,2981#75,0
447314#0,674385#1,0
447314#0,738141#12,0
447314#0,2981#74,0
447314#0,2981#90,0
50120#0,47701#3,1
50120#0,248273#5,0
50120#0,28245#0,0
50120#0,248273#1,0
50120#0,2906#0,0
50120#0,776303#0,0
50120#0,706252#0,0
50120#0,48946#0,0
50120#0,248273#0,0
50120#0,248273#10,0
484185#0,10880#5,1
484185#0,10880#30,1
484185#0,10880#7,1
484185#0,34571#13,1
484185#0,10880#0,0
484185#0,10880#3,0
484185#0,10880#6,0
484185#0,41364#20,0
484185#0,21112#3,0
484185#0,1101034#3,0
712352#0,248140#27,1
712352#0,216083#9,0
712352#0,190904#5,0
712352#0,222940#1,0
712352#0,481100#5,0
712352#0,246936#11,0
712352#0,685621#2,0
712352#0,972679#3,0
712352#0,221280#9,0
712352#0,222296#2,0
220793#0,19552#0,1
220793#0,19552#7,0
220793#0,19552#4,0
220793#0,562536#1,0
220793#0,577016#0,0
220793#0,782731#0,0
220793#0,19552#5,0
220793#0,188395#15,0
220793#0,19552#8,0
220793#0,19552#6,0
1023753#0,247069#16,1
1023753#0,70743#1,1
1023753#0,447661#1,0
1023753#0,737295#6,0
1023753#0,447661#0,0
1023753#0,676294#2,0
1023753#0,97389#13,0
1023753#0,45663#1,0
1023753#0,191503#53,0
1023753#0,191503#54,0
229687#0,217457#1,1
229687#0,44531#2,1
229687#0,800300#0,1
229687#0,87022#14,1
229687#0,220869#33,1
229687#0,968996#0,0
229687#0,779801#0,0
229687#0,34571#2,0
229687#0,211871#39,0
229687#0,1072479#1,0
833493#0,76018#0,1
833493#0,76018#2,0
833493#0,6069#23,0
833493#0,217452#65,0
833493#0,698703#1,0
833493#0,48431#0,0
833493#0,28842#0,0
833493#0,1805#32,0
833493#0,150095#8,0
833493#0,509650#0,0
866319#0,915019#0,1
866319#0,45477#4,0
866319#0,498545#1,0
866319#0,1130865#2,0
866319#0,1108766#10,0
866319#0,162045#0,0
866319#0,914952#0,0
866319#0,246776#92,0
866319#0,870801#19,0
866319#0,978819#1,0
156331#0,5359#2,1
156331#0,5359#4,1
156331#0,5359#3,0
156331#0,5359#1,0
156331#0,102203#27,0
156331#0,9212#38,0
156331#0,5359#7,0
156331#0,102203#43,0
156331#0,102203#85,0
156331#0,102203#116,0
1106698#0,34503#0,1
1106698#0,1241371#1,0
1106698#0,1066562#2,0
1106698#0,1328051#0,0
1106698#0,1333390#0,0
1106698#0,108265#6,0
1106698#0,1119973#0,0
1106698#0,1335794#0,0
1106698#0,1042014#1,0
1106698#0,1264545#0,0
1049289#0,636867#1,1
1049289#0,12368#1,1
1049289#0,215996#1,1
1049289#0,12368#0,1
1049289#0,382392#10,0
1049289#0,1718#0,0
1049289#0,382392#4,0
1049289#0,382392#0,0
1049289#0,70040#4,0
1049289#0,636867#0,0
230112#0,947281#0,1
230112#0,50042#4,1
230112#0,782516#10,0
230112#0,782516#48,0
230112#0,782516#0,0
230112#0,782516#52,0
230112#0,782516#36,0
230112#0,52285#45,0
230112#0,782516#33,0
230112#0,170188#17,0
69048#0,10885#0,1
69048#0,1275623#0,1
69048#0,10885#2,1
69048#0,43914#55,1
69048#0,1275623#2,1
69048#0,713066#1,0
69048#0,667078#1,0
69048#0,771823#0,0
69048#0,1725#22,0
69048#0,30801#0,0
1340386#0,14138#16,1
1340386#0,1203039#0,0
1340386#0,2327#3,0
1340386#0,737420#1,0
1340386#0,66090#5,0
1340386#0,800557#6,0
1340386#0,303371#6,0
1340386#0,13038#1,0
1340386#0,262410#4,0
1340386#0,1344369#2,0
161918#0,727986#0,1
161918#0,76018#1,1
161918#0,76018#0,1
161918#0,161918#0,0
161918#0,1092651#0,0
161918#0,213184#0,0
161918#0,249003#99,0
161918#0,100965#13,0
161918#0,5462#2,0
161918#0,2479#2,0
175482#0,398003#8,1
175482#0,397999#4,0
175482#0,247121#3,0
175482#0,184557#4,0
175482#0,398089#12,0
175482#0,248265#12,0
175482#0,221030#13,0
175482#0,52285#21,0
175482#0,213424#30,0
175482#0,1334917#2,0
34450#0,34539#1,1
34450#0,473748#0,1
34450#0,6352#8,1
34450#0,34539#0,0
34450#0,34539#2,0
34450#0,34539#21,0
34450#0,6352#9,0
34450#0,34539#20,0
34450#0,34539#5,0
34450#0,447789#2,0
673040#0,488396#1,1
673040#0,1289387#7,1
673040#0,41092#1,1
673040#0,38901#2,1
673040#0,539613#2,0
673040#0,62441#16,0
673040#0,62441#15,0
673040#0,188412#31,0
673040#0,573983#1,0
673040#0,1106836#4,0
194044#0,516556#1,1
194044#0,78025#9,1
194044#0,78025#84,1
194044#0,39784#3,0
194044#0,900755#0,0
194044#0,59014#2,0
194044#0,102633#5,0
194044#0,78025#8,0
194044#0,78025#23,0
194044#0,221790#2,0
144959#0,1674#1,1
144959#0,273331#57,0
144959#0,1674#5,0
144959#0,4089#1,0
144959#0,1674#24,0
144959#0,6398#0,0
144959#0,1674#10,0
144959#0,1348#1,0
144959#0,801026#0,0
144959#0,664867#0,0
1340129#0,19101#0,1
1340129#0,19101#4,1
1340129#0,19101#5,0
1340129#0,19101#2,0
1340129#0,606544#0,0
1340129#0,247226#0,0
1340129#0,19101#1,0
1340129#0,19101#3,0
1340129#0,1004979#20,0
1340129#0,381170#21,0
68507#0,851387#3,1
68507#0,3034#8,0
68507#0,3034#10,0
68507#0,123118#6,0
68507#0,1028438#2,0
68507#0,713066#2,0
68507#0,731315#1,0
68507#0,764786#3,0
68507#0,248958#6,0
68507#0,213297#3,0
567067#0,165754#1,1
567067#0,848968#5,0
567067#0,384106#5,0
567067#0,602477#1,0
567067#0,464273#14,0
567067#0,630303#1,0
567067#0,603913#1,0
567067#0,247607#2,0
567067#0,81490#11,0
567067#0,538245#10,0
719211#0,552729#17,1
719211#0,1047383#6,1
719211#0,844764#0,1
719211#0,552729#19,1
719211#0,156161#0,1
719211#0,222074#0,0
719211#0,170198#1,0
719211#0,185556#15,0
719211#0,156161#2,0
719211#0,170198#41,0
728114#0,710967#4,1
728114#0,606215#3,1
728114#0,381692#6,0
728114#0,106049#0,0
728114#0,1155524#1,0
728114#0,515461#68,0
728114#0,909#4,0
728114#0,436470#10,0
728114#0,108079#2,0
728114#0,1155524#3,0
166131#0,516556#15,1
166131#0,516556#4,1
166131#0,25201#0,1
166131#0,1168931#5,1
166131#0,1168931#0,1
166131#0,994932#9,0
166131#0,1024879#5,0
166131#0,25323#1,0
166131#0,186751#0,0
166131#0,20192#0,0
6546#0,215083#2,1
6546#0,166825#9,1
6546#0,45750#7,0
6546#0,300098#19,0
6546#0,45470#5,0
6546#0,981149#0,0
6546#0,166825#2,0
6546#0,181985#5,0
6546#0,50113#5,0
6546#0,486509#26,0
801026#0,3201#3,1
801026#0,1039753#1,1
801026#0,3201#18,0
801026#0,3201#12,0
801026#0,3201#15,0
801026#0,1039753#7,0
801026#0,1039753#10,0
801026#0,3201#13,0
801026#0,3201#27,0
801026#0,184481#0,0
1208436#0,801557#0,1
1208436#0,433555#0,0
1208436#0,181707#10,0
1208436#0,184437#10,0
1208436#0,194772#11,0
1208436#0,18531#0,0
1208436#0,29042#0,0
1208436#0,54072#4,0
1208436#0,738561#6,0
1208436#0,190090#24,0
723725#0,1103020#4,1
723725#0,13218#4,1
723725#0,38125#1,0
723725#0,190960#2,0
723725#0,23859#45,0
723725#0,1174679#1,0
723725#0,221279#17,0
723725#0,190657#3,0
723725#0,7715#36,0
723725#0,247965#0,0
515785#0,3134#0,1
515785#0,820#44,0
515785#0,82232#0,0
515785#0,7726#4,0
515785#0,71410#0,0
515785#0,670734#4,0
515785#0,83123#0,0
515785#0,9978#0,0
515785#0,568785#0,0
515785#0,895815#0,0
98240#0,160611#0,1
98240#0,164815#20,1
98240#0,262123#31,0
98240#0,193936#29,0
98240#0,247069#45,0
98240#0,29169#24,0
98240#0,300112#30,0
98240#0,193936#11,0
98240#0,194773#8,0
98240#0,250215#9,0
230708#0,396773#0,1
230708#0,1856#20,0
230708#0,997419#27,0
230708#0,23943#52,0
230708#0,511294#0,0
230708#0,1305883#6,0
230708#0,386940#1,0
230708#0,864622#3,0
230708#0,527146#5,0
230708#0,997419#29,0
9871#0,6843#1,1
9871#0,1322514#1,0
9871#0,220871#13,0
9871#0,300234#5,0
9871#0,248745#93,0
9871#0,1322514#0,0
9871#0,472376#0,0
9871#0,248745#74,0
9871#0,248745#121,0
9871#0,217146#0,0
7655#0,102365#27,1
7655#0,1020381#31,0
7655#0,222305#6,0
7655#0,507494#0,0
7655#0,48548#35,0
7655#0,194885#29,0
7655#0,62395#22,0
7655#0,1194048#7,0
7655#0,1208538#0,0
7655#0,613060#0,0
185767#0,659213#1,1
185767#0,659213#0,1
185767#0,212264#8,0
185767#0,45223#3,0
185767#0,212264#10,0
185767#0,45223#0,0
185767#0,60311#1,0
185767#0,381208#1,0
185767#0,212264#2,0
185767#0,191141#46,0
192582#0,45465#0,1
192582#0,958668#0,1
192582#0,46841#0,0
192582#0,486538#0,0
192582#0,678876#0,0
192582#0,547323#0,0
192582#0,222790#0,0
192582#0,11497#0,0
192582#0,747229#0,0
192582#0,221882#0,0
189524#0,222961#4,1
189524#0,6892#0,0
189524#0,1169493#0,0
189524#0,6892#2,0
189524#0,6892#1,0
189524#0,6892#4,0
189524#0,222961#5,0
189524#0,6892#3,0
189524#0,185104#25,0
189524#0,1033013#12,0
230744#0,3131#2,1
230744#0,909#3,0
230744#0,470625#1,0
230744#0,2674#4,0
230744#0,1706#14,0
230744#0,7407#4,0
230744#0,51728#0,0
230744#0,728203#5,0
230744#0,33722#1,0
230744#0,2551#1,0
484272#0,219794#29,1
484272#0,188259#1,0
484272#0,740796#0,0
484272#0,37983#0,0
484272#0,35260#19,0
484272#0,59#56,0
484272#0,560172#17,0
484272#0,57424#10,0
484272#0,1023185#5,0
484272#0,560172#9,0
1205896#0,1239567#0,1
1205896#0,464273#32,1
1205896#0,48553#4,0
1205896#0,1076075#0,0
1205896#0,48553#5,0
1205896#0,461555#4,0
1205896#0,464273#25,0
1205896#0,48553#8,0
1205896#0,1101543#1,0
1205896#0,461555#0,0
1142712#0,6858#8,1
1142712#0,162983#2,0
1142712#0,228470#12,0
1142712#0,935746#38,0
1142712#0,538752#2,0
1142712#0,228470#13,0
1142712#0,1023185#4,0
1142712#0,147104#0,0
1142712#0,164451#1,0
1142712#0,228470#6,0
165904#0,18654#4,1
165904#0,184965#5,1
165904#0,567468#14,0
165904#0,1011#9,0
165904#0,567468#15,0
165904#0,10312#0,0
165904#0,513432#0,0
165904#0,513432#1,0
165904#0,464273#3,0
165904#0,703735#1,0
230646#0,6843#1,1
230646#0,220871#13,0
230646#0,1322514#1,0
230646#0,221136#8,0
230646#0,1264579#0,0
230646#0,221136#0,0
230646#0,221136#23,0
230646#0,1322514#0,0
230646#0,220982#30,0
230646#0,1271681#0,0
300233#0,188339#33,1
300233#0,188339#38,1
300233#0,188339#30,0
300233#0,188339#29,0
300233#0,188339#22,0
300233#0,188339#21,0
300233#0,188339#20,0
300233#0,188339#35,0
300233#0,188339#32,0
300233#0,188339#34,0
62439#0,1405#1,1
62439#0,248945#11,0
62439#0,26053#2,0
62439#0,1030807#6,0
62439#0,529357#1,0
62439#0,837363#0,0
62439#0,934#1,0
62439#0,3446#1,0
62439#0,36009#9,0
62439#0,11082#0,0
460717#0,2802#0,1
460717#0,1674#31,1
460717#0,909697#2,0
460717#0,179700#13,0
460717#0,724095#12,0
460717#0,247077#4,0
460717#0,221398#33,0
460717#0,192518#3,0
460717#0,1133101#36,0
460717#0,33562#6,0
1226175#0,248418#0,1
1226175#0,760260#5,1
1226175#0,658860#0,0
1226175#0,1144876#0,0
1226175#0,220044#1,0
1226175#0,709625#0,0
1226175#0,102686#0,0
1226175#0,923462#0,0
1226175#0,804510#0,0
1226175#0,228491#1,0
230402#0,673674#0,1
230402#0,12152#0,0
230402#0,248015#34,0
230402#0,866548#1,0
230402#0,1030387#6,0
230402#0,213223#30,0
230402#0,194141#18,0
230402#0,382625#36,0
230402#0,1162681#2,0
230402#0,545455#12,0
4827#0,12525#1,1
4827#0,495732#2,0
4827#0,11113#0,0
4827#0,11112#1,0
4827#0,49807#6,0
4827#0,870173#3,0
4827#0,64155#2,0
4827#0,46512#1,0
4827#0,996400#1,0
4827#0,434930#0,0
630948#0,50518#0,1
630948#0,12840#22,1
630948#0,50518#83,1
630948#0,50518#43,0
630948#0,50518#32,0
630948#0,50518#44,0
630948#0,50518#64,0
630948#0,50518#68,0
630948#0,50518#56,0
630948#0,50518#62,0
12376#0,179958#1,1
12376#0,179958#5,1
12376#0,179958#6,0
12376#0,179958#7,0
12376#0,42361#0,0
12376#0,179958#18,0
12376#0,179958#16,0
12376#0,179958#0,0
12376#0,215285#59,0
12376#0,179958#24,0
49836#0,29734#0,1
49836#0,10138#44,0
49836#0,10138#54,0
49836#0,10138#41,0
49836#0,10138#53,0
49836#0,101623#2,0
49836#0,804668#3,0
49836#0,10138#56,0
49836#0,10138#48,0
49836#0,1065464#1,0
230288#0,934#1,1
230288#0,1111937#6,0
230288#0,572040#4,0
230288#0,529357#1,0
230288#0,211871#61,0
230288#0,625647#47,0
230288#0,1911#4,0
230288#0,932769#6,0
230288#0,625647#50,0
230288#0,35572#110,0
1208497#0,21050#3,1
1208497#0,21049#0,1
1208497#0,505777#6,0
1208497#0,1058385#3,0
1208497#0,897721#1,0
1208497#0,1058385#4,0
1208497#0,21050#0,0
1208497#0,505777#2,0
1208497#0,382631#10,0
1208497#0,897721#3,0
189323#0,70435#69,1
189323#0,70435#14,0
189323#0,70435#7,0
189323#0,70435#2,0
189323#0,70435#54,0
189323#0,70435#17,0
189323#0,1169233#0,0
189323#0,70435#68,0
189323#0,70435#72,0
189323#0,70435#21,0
1031849#0,188324#3,1
1031849#0,1340597#1,0
1031849#0,216702#8,0
1031849#0,188324#5,0
1031849#0,188324#1,0
1031849#0,149377#1,0
1031849#0,1248871#2,0
1031849#0,1340594#0,0
1031849#0,1155834#0,0
1031849#0,96884#4,0
1109353#0,483078#0,1
1109353#0,26840#0,0
1109353#0,182425#0,0
1109353#0,613682#5,0
1109353#0,61156#3,0
1109353#0,614068#12,0
1109353#0,828#15,0
1109353#0,691085#0,0
1109353#0,975207#0,0
1109353#0,61156#7,0
397355#0,32168#12,1
397355#0,188399#7,0
397355#0,217614#38,0
397355#0,45387#0,0
397355#0,1126229#1,0
397355#0,48548#2,0
397355#0,30240#1,0
397355#0,35976#1,0
397355#0,803599#0,0
397355#0,64297#0,0
46018#0,247346#88,1
46018#0,247346#65,0
46018#0,247346#53,0
46018#0,221525#1,0
46018#0,12613#25,0
46018#0,221525#8,0
46018#0,221525#31,0
46018#0,1152114#0,0
46018#0,462543#20,0
46018#0,247346#42,0
479790#0,98563#2,1
479790#0,262051#49,0
479790#0,98563#9,0
479790#0,712666#2,0
479790#0,19761#0,0
479790#0,570156#0,0
479790#0,62278#1,0
479790#0,214339#20,0
479790#0,97454#2,0
479790#0,1348390#14,0
892639#0,46078#0,1
892639#0,470189#0,0
892639#0,10980#2,0
892639#0,1136067#1,0
892639#0,1259#3,0
892639#0,475463#3,0
892639#0,247923#1,0
892639#0,35239#6,0
892639#0,66347#0,0
892639#0,844727#1,0
976720#0,20261#1,1
976720#0,7546#3,1
976720#0,2843#2,1
976720#0,933108#0,1
976720#0,20261#3,0
976720#0,20261#7,0
976720#0,263757#1,0
976720#0,730862#0,0
976720#0,510571#1,0
976720#0,20261#9,0
229965#0,1063604#0,1
229965#0,668095#0,0
229965#0,668095#1,0
229965#0,1063604#7,0
229965#0,669975#7,0
229965#0,937975#3,0
229965#0,1345343#0,0
229965#0,1232150#1,0
229965#0,846148#1,0
229965#0,8457#0,0
299985#0,18654#18,1
299985#0,658441#0,1
299985#0,5498#18,1
299985#0,18654#11,0
299985#0,14840#5,0
299985#0,189369#26,0
299985#0,572451#2,0
299985#0,250218#2,0
299985#0,48145#2,0
299985#0,96479#12,0
22952#0,32774#1,1
22952#0,193912#28,1
22952#0,72933#0,1
22952#0,32774#0,0
22952#0,217598#18,0
22952#0,32774#4,0
22952#0,32774#3,0
22952#0,32774#2,0
22952#0,754203#2,0
22952#0,1025468#17,0
13393#0,221420#1,1
13393#0,12939#0,0
13393#0,221420#8,0
13393#0,506440#0,0
13393#0,684109#0,0
13393#0,858000#0,0
13393#0,531408#0,0
13393#0,699803#0,0
13393#0,1179444#2,0
13393#0,476482#0,0
498347#0,674484#0,1
498347#0,657250#0,0
498347#0,1348624#3,0
498347#0,492965#1,0
498347#0,10888#0,0
498347#0,13438#3,0
498347#0,214090#3,0
498347#0,13437#0,0
498347#0,909450#0,0
498347#0,534804#2,0
493790#0,12258#1,1
493790#0,186734#16,1
493790#0,186734#12,0
493790#0,186500#0,0
493790#0,70435#2,0
493790#0,598566#6,0
493790#0,186734#47,0
493790#0,213575#32,0
493790#0,186734#15,0
493790#0,97933#20,0
617768#0,43892#6,1
617768#0,43892#0,0
617768#0,43892#12,0
617768#0,164172#0,0
617768#0,43892#8,0
617768#0,164172#5,0
617768#0,43892#21,0
617768#0,43892#14,0
617768#0,164172#11,0
617768#0,1172813#2,0
60820#0,24570#5,1
60820#0,23598#13,1
60820#0,23598#14,0
60820#0,41887#8,0
60820#0,807930#6,0
60820#0,220764#3,0
60820#0,213945#28,0
60820#0,98059#29,0
60820#0,102334#37,0
60820#0,1011#34,0
771781#0,436470#10,1
771781#0,33083#3,0
771781#0,33083#5,0
771781#0,1135126#1,0
771781#0,33083#0,0
771781#0,65296#0,0
771781#0,187922#0,0
771781#0,1031707#0,0
771781#0,33083#8,0
771781#0,33083#4,0
230131#0,782516#52,1
230131#0,782516#36,0
230131#0,64045#0,0
230131#0,953634#37,0
230131#0,220871#7,0
230131#0,782516#24,0
230131#0,219340#0,0
230131#0,248265#12,0
230131#0,782516#31,0
230131#0,248235#25,0
229636#0,213575#23,1
229636#0,1117857#0,0
229636#0,464273#24,0
229636#0,1264765#1,0
229636#0,1117673#0,0
229636#0,30689#2,0
229636#0,213575#18,0
229636#0,1117745#0,0
229636#0,48553#1,0
229636#0,23943#32,0
655147#0,836650#1,1
655147#0,836650#0,0
655147#0,249007#27,0
655147#0,1014675#3,0
655147#0,730617#1,0
655147#0,100784#0,0
655147#0,45411#11,0
655147#0,6175#40,0
655147#0,99054#22,0
655147#0,100784#19,0
975345#0,54493#0,1
975345#0,54493#3,1
975345#0,54493#18,1
975345#0,54493#19,1
975345#0,54493#15,0
975345#0,54493#4,0
975345#0,61115#7,0
975345#0,486232#15,0
975345#0,54493#7,0
975345#0,1224542#45,0
504015#0,428410#1,1
504015#0,191268#30,0
504015#0,478588#2,0
504015#0,9056#6,0
504015#0,213979#4,0
504015#0,194775#25,0
504015#0,8760#1,0
504015#0,166855#65,0
504015#0,382894#3,0
1144140#0,105966#8,1
1144140#0,1232505#1,0
1144140#0,522902#2,0
1144140#0,861665#2,0
1144140#0,163049#3,0
1144140#0,163049#17,0
1144140#0,861665#1,0
1144140#0,748549#12,0
1144140#0,686229#38,0
1144140#0,1232505#2,0
14200#0,807930#2,1
14200#0,568042#5,0
14200#0,568042#1,0
14200#0,568042#0,0
14200#0,568042#4,0
14200#0,632463#0,0
14200#0,568042#3,0
14200#0,632454#1,0
14200#0,14691#4,0
14200#0,47695#2,0
47652#0,1335227#2,1
47652#0,1330761#0,1
47652#0,2561#12,0
47652#0,50107#29,0
47652#0,2561#1,0
47652#0,194789#2,0
47652#0,4877#18,0
47652#0,189921#2,0
47652#0,1237819#2,0
47652#0,247112#0,0
309750#0,1262751#3,1
309750#0,545059#2,1
309750#0,812823#1,0
309750#0,163049#17,0
309750#0,5502#7,0
309750#0,18608#7,0
309750#0,795337#14,0
309750#0,20556#5,0
309750#0,1135076#0,0
309750#0,1064107#2,0
757335#0,527881#11,1
757335#0,102382#6,0
757335#0,213424#27,0
757335#0,192183#15,0
757335#0,101808#1,0
757335#0,10043#46,0
757335#0,1328722#4,0
757335#0,102382#10,0
757335#0,1247740#2,0
757335#0,384027#23,0
190944#0,1146288#0,1
190944#0,220984#11,0
190944#0,250220#2,0
190944#0,436467#10,0
190944#0,248753#2,0
190944#0,985247#4,0
190944#0,9789#1,0
190944#0,14323#0,0
190944#0,186586#2,0
190944#0,446927#7,0
163719#0,13439#1,1
163719#0,13439#0,1
163719#0,47924#0,1
163719#0,576982#7,0
163719#0,576982#1,0
163719#0,576982#4,0
163719#0,217370#9,0
163719#0,12648#4,0
163719#0,213055#16,0
163719#0,14345#15,0
189327#0,604112#0,1
189327#0,45330#79,0
189327#0,653453#0,0
189327#0,247669#32,0
189327#0,247359#12,0
189327#0,46552#29,0
189327#0,193573#13,0
189327#0,363880#29,0
189327#0,690856#0,0
189327#0,46552#31,0
230548#0,675602#0,1
230548#0,72939#10,0
230548#0,899708#0,0
230548#0,55184#0,0
230548#0,29864#1,0
230548#0,1197004#0,0
230548#0,3125#0,0
230548#0,1349865#0,0
230548#0,7397#9,0
230548#0,17718#3,0
1235745#0,176861#0,1
1235745#0,1022154#9,1
1235745#0,165018#19,0
1235745#0,165018#17,0
1235745#0,1009331#0,0
