qid,docno,label
1825832#0,24966#6,0
1825832#0,645914#1,0
1825832#0,959797#2,0
1825832#0,1504866#1,0
1825832#0,24966#10,0
602886#0,538974#7,1
602886#0,214040#11,1
602886#0,538974#6,0
602886#0,361735#0,0
602886#0,4334705#10,0
602886#0,602886#24,0
602886#0,5911544#0,0
602886#0,6361975#0,0
602886#0,1514649#3,0
602886#0,6887620#5,0
3118369#0,377187#0,1
3118369#0,176722#0,1
3118369#0,1680297#7,1
3118369#0,543#33,0
3118369#0,801144#2,0
3118369#0,39793#9,0
3118369#0,176722#6,0
3118369#0,1379507#3,0
3118369#0,176722#7,0
3118369#0,543#30,0
59485#0,3463105#6,1
59485#0,3463105#8,1
59485#0,7228897#1,0
59485#0,104042#0,0
59485#0,248138#24,0
59485#0,3463105#9,0
59485#0,248138#16,0
59485#0,7228897#0,0
59485#0,248138#23,0
59485#0,3270367#0,0
3156717#0,25699#1,1
3156717#0,17886#1,0
3156717#0,460867#1,0
3156717#0,1408047#1,0
3156717#0,54747#9,0
3156717#0,463993#2,0
3156717#0,54747#2,0
3156717#0,570171#6,0
3156717#0,26601#1,0
3156717#0,45653#106,0
7602596#0,7105#22,1
7602596#0,7105#16,1
7602596#0,7105#20,1
7602596#0,7105#2,1
7602596#0,263#21,1
7602596#0,7105#12,0
7602596#0,46472#19,0
7602596#0,7105#35,0
7602596#0,7105#11,0
7602596#0,449#26,0
5948461#0,4547900#0,1
5948461#0,24866#0,0
5948461#0,18761#3,0
5948461#0,5474644#0,0
5948461#0,614480#0,0
5948461#0,24866#12,0
5948461#0,24866#2,0
5948461#0,24866#13,0
5948461#0,5637324#10,0
5948461#0,3465968#2,0
5968190#0,6912678#1,1
5968190#0,6137906#4,1
5968190#0,5968190#0,0
5968190#0,368541#0,0
5968190#0,605709#10,0
5968190#0,5759301#0,0
5968190#0,5759335#0,0
5968190#0,605725#3,0
5968190#0,1533392#27,0
5968190#0,5759468#0,0
289464#0,187976#0,1
289464#0,187976#9,1
289464#0,1120394#0,1
289464#0,187976#2,1
289464#0,187976#5,1
289464#0,187976#7,0
289464#0,187065#7,0
289464#0,22734#0,0
289464#0,187976#8,0
289464#0,187976#1,0
5277455#0,16939#53,1
5277455#0,89008#1,0
5277455#0,89008#4,0
5277455#0,89008#7,0
5277455#0,109652#19,0
5277455#0,1579291#21,0
5277455#0,7132911#3,0
5277455#0,78478#4,0
5277455#0,1667899#2,0
5277455#0,6096780#13,0
2904184#0,329520#0,1
2904184#0,1295188#0,1
2904184#0,329520#8,0
2904184#0,329520#1,0
2904184#0,33484#4,0
2904184#0,1297933#0,0
2904184#0,471803#1,0
2904184#0,1506797#0,0
2904184#0,329520#6,0
2904184#0,329520#5,0
7137606#0,1072042#0,1
7137606#0,8041#0,0
7137606#0,8041#9,0
7137606#0,1196363#0,0
7137606#0,8041#23,0
7137606#0,5303697#0,0
7137606#0,257558#0,0
7137606#0,1072042#1,0
7137606#0,4819089#4,0
7137606#0,8041#11,0
1420520#0,26085#3,1
1420520#0,17209#91,0
1420520#0,2537#17,0
1420520#0,21871#7,0
1420520#0,3491180#2,0
1420520#0,205159#27,0
1420520#0,3463149#0,0
1420520#0,3491180#0,0
1420520#0,6460184#1,0
1420520#0,16461#32,0
1582506#0,1620089#1,1
1582506#0,1086207#8,1
1582506#0,111094#6,1
1582506#0,5549079#54,0
1582506#0,1620023#2,0
1582506#0,403593#32,0
1582506#0,1127292#2,0
1582506#0,500275#2,0
1582506#0,1026964#2,0
1582506#0,1086207#7,0
278064#0,255654#9,1
278064#0,3502013#0,1
278064#0,1356109#8,0
278064#0,3619426#0,0
278064#0,25131#0,0
278064#0,38905#0,0
278064#0,1436735#1,0
278064#0,3386941#3,0
278064#0,38905#1,0
278064#0,54286#0,0
3793291#0,51651#10,1
3793291#0,51651#39,1
3793291#0,51651#2,1
3793291#0,51651#9,1
3793291#0,113566#1,1
3793291#0,113566#0,1
3793291#0,51651#21,1
3793291#0,3793291#20,0
3793291#0,3793291#16,0
3793291#0,51651#11,0
911398#0,428496#9,1
911398#0,7825765#5,1
911398#0,5356281#3,0
911398#0,5739970#10,0
911398#0,548269#28,0
911398#0,6843924#4,0
911398#0,5739970#8,0
911398#0,7825765#3,0
911398#0,5356281#14,0
911398#0,6843924#16,0
920302#0,5998872#0,1
920302#0,197281#1,0
920302#0,173846#1,0
920302#0,40632#4,0
920302#0,197281#0,0
920302#0,95391#3,0
920302#0,197281#3,0
920302#0,43551#13,0
920302#0,65337#0,0
920302#0,403202#0,0
5690659#0,95486#3,1
5690659#0,5063597#0,1
5690659#0,95486#16,0
5690659#0,95486#20,0
5690659#0,4321502#2,0
5690659#0,3928429#3,0
5690659#0,95486#2,0
5690659#0,4319598#9,0
5690659#0,3172891#8,0
5690659#0,674641#4,0
7011273#0,19450#1,1
7011273#0,7092217#1,1
7011273#0,4267590#56,1
7011273#0,4267590#0,0
7011273#0,4267590#14,0
7011273#0,4267590#74,0
7011273#0,19450#78,0
7011273#0,7243829#0,0
7011273#0,19450#3,0
7011273#0,4267590#76,0
3703922#0,37085#89,1
3703922#0,986#99,1
3703922#0,493263#0,1
3703922#0,5082#6,0
3703922#0,39793#75,0
3703922#0,425445#0,0
3703922#0,576551#2,0
3703922#0,414198#4,0
3703922#0,93858#1,0
3703922#0,116879#3,0
5790689#0,76533#0,1
5790689#0,1492496#1,0
5790689#0,5206845#0,0
5790689#0,76533#1,0
5790689#0,5208674#15,0
5790689#0,6911293#1,0
5790689#0,1257704#3,0
5790689#0,41011#14,0
5790689#0,922216#3,0
5790689#0,1262137#0,0
967777#0,7172516#1,1
967777#0,104923#6,1
967777#0,1015844#0,1
967777#0,305#6,1
967777#0,200459#4,1
967777#0,2802227#1,1
967777#0,104923#4,1
967777#0,305#0,0
967777#0,14224#35,0
967777#0,4017443#1,0
7093445#0,2799985#1,1
7093445#0,7038943#0,0
7093445#0,7038943#10,0
7093445#0,7038943#12,0
7093445#0,7038943#9,0
7093445#0,2794610#9,0
7093445#0,7038943#8,0
7093445#0,5347894#2,0
7093445#0,7038943#7,0
7093445#0,7038943#11,0
601335#0,103107#22,1
601335#0,103107#0,1
601335#0,105562#25,1
601335#0,45959#11,1
601335#0,601335#0,1
601335#0,54278#17,0
601335#0,466593#7,0
601335#0,801144#2,0
601335#0,39793#18,0
601335#0,45959#17,0
1564952#0,289645#6,1
1564952#0,289645#4,1
1564952#0,5025#54,1
1564952#0,1845820#9,1
1564952#0,289645#3,0
1564952#0,509981#0,0
1564952#0,405558#54,0
1564952#0,405558#0,0
1564952#0,5025#59,0
1564952#0,5546822#1,0
436300#0,57046#6,1
436300#0,57046#1,1
436300#0,57046#7,1
436300#0,3399075#2,0
436300#0,5071657#0,0
436300#0,3243#34,0
436300#0,704269#5,0
436300#0,658698#1,0
436300#0,5292508#2,0
436300#0,5457353#0,0
1118383#0,32989#0,1
1118383#0,7321105#2,0
1118383#0,483043#96,0
1118383#0,483043#91,0
1118383#0,26268#17,0
1118383#0,502642#51,0
1118383#0,17202#0,0
1118383#0,2239#53,0
1118383#0,2822#0,0
1118383#0,502642#50,0
5667001#0,5862869#12,1
5667001#0,3761235#8,0
5667001#0,1001592#1,0
5667001#0,1123223#0,0
5667001#0,1507983#34,0
5667001#0,260312#0,0
5667001#0,5571659#6,0
5667001#0,1507983#33,0
5667001#0,1507983#38,0
5667001#0,213739#7,0
1573512#0,9854#19,1
1573512#0,1380182#1,0
1573512#0,5043132#2,0
1573512#0,9854#2,0
1573512#0,6644891#2,0
1573512#0,1225579#0,0
1573512#0,6233130#3,0
1573512#0,6890272#5,0
1573512#0,6879452#3,0
1573512#0,7675500#3,0
3063530#0,133967#0,1
3063530#0,133967#1,1
3063530#0,152505#2,1
3063530#0,133967#4,0
3063530#0,99852#0,0
3063530#0,133967#3,0
3063530#0,3254#123,0
3063530#0,133967#2,0
3063530#0,5563351#0,0
3063530#0,3063557#0,0
7520638#0,5047929#1,1
7520638#0,164507#1,1
7520638#0,129022#84,1
7520638#0,5166015#1,0
7520638#0,6142078#0,0
7520638#0,4689953#0,0
7520638#0,6575173#1,0
7520638#0,5185204#1,0
7520638#0,4540187#1,0
7520638#0,164507#5,0
1005866#0,450932#37,1
1005866#0,538501#33,1
1005866#0,538501#35,1
1005866#0,4780536#1,1
1005866#0,589776#2,1
1005866#0,191692#4,0
1005866#0,450932#38,0
1005866#0,34436#14,0
1005866#0,34369#2,0
1005866#0,13324#31,0
7691504#0,6773167#1,1
7691504#0,5671628#0,0
7691504#0,5672982#0,0
7691504#0,7168584#0,0
7691504#0,6773167#0,0
7691504#0,7168584#1,0
7691504#0,1203433#0,0
7691504#0,5672947#0,0
7691504#0,2988767#0,0
7691504#0,6671725#0,0
3261076#0,3639#9,1
3261076#0,686279#0,0
3261076#0,1743524#8,0
3261076#0,3639#10,0
3261076#0,95957#5,0
3261076#0,3420#9,0
3261076#0,3420#8,0
3261076#0,1848572#2,0
3261076#0,481#43,0
3261076#0,1743524#1,0
7050049#0,233864#2,1
7050049#0,1653#4,0
7050049#0,495104#37,0
7050049#0,586912#0,0
7050049#0,247418#55,0
7050049#0,4373555#9,0
7050049#0,1952#0,0
7050049#0,4373555#6,0
7050049#0,1653#0,0
7050049#0,176296#3,0
1550441#0,202805#25,1
1550441#0,925352#6,1
1550441#0,202805#19,1
1550441#0,93254#8,1
1550441#0,202805#20,1
1550441#0,202805#0,0
1550441#0,202805#2,0
1550441#0,925352#2,0
1550441#0,2888076#0,0
1550441#0,5203183#1,0
455937#0,372060#6,1
455937#0,372060#7,0
455937#0,5581693#53,0
455937#0,738741#2,0
455937#0,56611#60,0
455937#0,1335302#24,0
455937#0,19861#56,0
455937#0,247430#201,0
455937#0,56611#61,0
455937#0,5581693#57,0
1268794#0,5240422#0,1
1268794#0,93708#1,1
1268794#0,1699737#0,0
1268794#0,1454182#0,0
1268794#0,93708#6,0
1268794#0,1923776#0,0
1268794#0,1450344#10,0
1268794#0,920802#0,0
1268794#0,1501649#8,0
1268794#0,687106#0,0
4299382#0,1746629#8,1
4299382#0,4299382#0,0
4299382#0,4299382#2,0
4299382#0,149290#8,0
4299382#0,6103787#2,0
4299382#0,6848434#0,0
4299382#0,820335#0,0
4299382#0,1569166#0,0
4299382#0,7066417#0,0
4299382#0,1746629#1,0
267615#0,577574#1,1
267615#0,577574#0,1
267615#0,588578#6,1
267615#0,359#0,1
267615#0,577574#4,1
267615#0,577574#2,1
267615#0,3903849#7,0
267615#0,6618793#6,0
267615#0,7478899#0,0
267615#0,11599#20,0
6082639#0,3617637#5,1
6082639#0,7584821#0,0
6082639#0,4290348#5,0
6082639#0,40698#5,0
6082639#0,4290348#4,0
6082639#0,40698#6,0
6082639#0,5264837#5,0
6082639#0,1049699#0,0
6082639#0,7584821#1,0
6082639#0,4290348#6,0
111916#0,38309#27,1
111916#0,38309#0,1
111916#0,12129#0,0
111916#0,899981#0,0
111916#0,38309#28,0
111916#0,6184797#2,0
111916#0,6184797#0,0
111916#0,982348#0,0
111916#0,43841#22,0
111916#0,3221715#2,0
6016254#0,281437#8,1
6016254#0,103917#0,1
6016254#0,281644#1,1
6016254#0,78728#23,0
6016254#0,247131#1,0
6016254#0,281437#10,0
6016254#0,6654967#58,0
6016254#0,816152#4,0
6016254#0,281636#2,0
6016254#0,1928087#0,0
5759257#0,368541#0,1
5759257#0,6661159#0,0
5759257#0,368541#2,0
5759257#0,4426545#0,0
5759257#0,6997968#5,0
5759257#0,6661159#4,0
5759257#0,368541#1,0
5759257#0,5760277#1,0
5759257#0,7056534#14,0
5759257#0,5759223#0,0
5205914#0,6672129#11,1
5205914#0,6672129#0,1
5205914#0,6672129#8,1
5205914#0,594041#28,1
5205914#0,6672129#12,1
5205914#0,6672129#7,0
5205914#0,6672129#30,0
5205914#0,6672129#29,0
5205914#0,6672129#18,0
5205914#0,6672129#19,0
5062841#0,759967#0,1
5062841#0,986#36,1
5062841#0,759967#1,1
5062841#0,5486752#0,0
5062841#0,7873474#0,0
5062841#0,553645#5,0
5062841#0,4791160#0,0
5062841#0,5736554#0,0
5062841#0,986#0,0
5062841#0,986#55,0
5393143#0,798825#1,1
5393143#0,3441#7,1
5393143#0,798825#0,1
5393143#0,6894176#3,1
5393143#0,798825#4,1
5393143#0,929802#2,0
5393143#0,1060399#4,0
5393143#0,330499#0,0
5393143#0,7637375#0,0
5393143#0,1765381#24,0
3011920#0,117965#0,1
3011920#0,117965#11,1
3011920#0,2925307#0,0
3011920#0,117965#16,0
3011920#0,2925151#0,0
3011920#0,117965#6,0
3011920#0,2925151#2,0
3011920#0,1842863#0,0
3011920#0,21788#0,0
3011920#0,2935487#1,0
5581611#0,124583#0,1
5581611#0,50916#0,1
5581611#0,50916#3,1
5581611#0,271#23,1
5581611#0,71196#0,0
5581611#0,124583#5,0
5581611#0,7853791#0,0
5581611#0,3159874#0,0
5581611#0,71198#0,0
5581611#0,124583#3,0
4340470#0,6084010#4,1
4340470#0,108049#18,0
4340470#0,4340470#0,0
4340470#0,6084010#3,0
4340470#0,5278904#3,0
4340470#0,7382278#6,0
4340470#0,7382278#0,0
4340470#0,10579#12,0
4340470#0,6084010#0,0
4340470#0,4691245#4,0
5026564#0,1384026#4,1
5026564#0,460456#0,1
5026564#0,6079487#0,0
5026564#0,6519923#1,0
5026564#0,7370490#2,0
5026564#0,119311#0,0
5026564#0,3568375#14,0
5026564#0,5207078#0,0
5026564#0,6170403#0,0
5026564#0,20099#0,0
2899814#0,8247#0,1
2899814#0,374818#0,0
2899814#0,539403#9,0
2899814#0,106499#0,0
2899814#0,539403#1,0
2899814#0,374818#3,0
2899814#0,539403#3,0
2899814#0,322055#16,0
2899814#0,8247#2,0
2899814#0,83062#4,0
3379484#0,45959#29,1
3379484#0,39793#21,1
3379484#0,45959#14,1
3379484#0,5707034#8,1
3379484#0,441427#5,1
3379484#0,5652903#21,1
3379484#0,3555238#1,1
3379484#0,45959#31,0
3379484#0,45959#26,0
3379484#0,11448#11,0
5742836#0,227805#0,1
5742836#0,1289682#2,0
5742836#0,4518817#0,0
5742836#0,481#43,0
5742836#0,173296#0,0
5742836#0,66050#20,0
5742836#0,76164#6,0
5742836#0,7729384#0,0
5742836#0,2980812#1,0
5742836#0,2980812#0,0
5570585#0,1245544#1,1
5570585#0,310114#3,0
5570585#0,6803484#6,0
5570585#0,1471506#1,0
5570585#0,1275806#0,0
5570585#0,3991167#1,0
5570585#0,7017421#7,0
5570585#0,7666466#4,0
5570585#0,7622404#4,0
5570585#0,7601654#7,0
3701819#0,2813#1,1
3701819#0,22002#0,0
3701819#0,2813#2,0
3701819#0,1182#26,0
3701819#0,7997#0,0
3701819#0,1182#42,0
3701819#0,1067632#0,0
3701819#0,1585083#4,0
3701819#0,9256#27,0
3701819#0,5543297#19,0
543884#0,263#12,1
543884#0,396816#5,1
543884#0,219934#27,1
543884#0,561702#0,0
543884#0,1178189#9,0
543884#0,5486823#0,0
543884#0,102139#5,0
543884#0,58556#0,0
543884#0,334871#15,0
543884#0,686#51,0
1187195#0,42816#15,1
1187195#0,1005980#2,0
1187195#0,5310642#1,0
1187195#0,4509#5,0
1187195#0,4509#4,0
1187195#0,33083#1,0
1187195#0,3809327#2,0
1187195#0,42816#5,0
1187195#0,1473269#8,0
1187195#0,70#36,0
6374240#0,1715#31,1
6374240#0,599602#0,0
6374240#0,36845#21,0
6374240#0,21908#23,0
6374240#0,5205647#0,0
6374240#0,1715#30,0
6374240#0,969684#7,0
6374240#0,969684#6,0
6374240#0,969684#2,0
6374240#0,969684#1,0
5602274#0,421448#11,1
5602274#0,421448#4,1
5602274#0,4751205#6,0
5602274#0,4751205#9,0
5602274#0,4751205#5,0
5602274#0,4751205#0,0
5602274#0,4751205#4,0
5602274#0,4751205#10,0
5602274#0,4751205#12,0
5602274#0,421448#0,0
5281247#0,1230787#1,1
5281247#0,767525#1,1
5281247#0,767525#2,1
5281247#0,767525#5,0
5281247#0,10409#20,0
5281247#0,433426#23,0
5281247#0,762221#0,0
5281247#0,767525#0,0
5281247#0,10409#2,0
5281247#0,672422#3,0
7647300#0,11554#0,1
7647300#0,2833#1,1
7647300#0,2664#1,1
7647300#0,182#140,1
7647300#0,2832#0,1
7647300#0,2833#0,0
7647300#0,7141705#0,0
7647300#0,2833#25,0
7647300#0,41744#0,0
7647300#0,2972#0,0
7885727#0,1834872#0,1
7885727#0,1834872#1,0
7885727#0,4983#1,0
7885727#0,4983#4,0
7885727#0,4983#2,0
7885727#0,1207867#7,0
7885727#0,4983#3,0
7885727#0,5529319#10,0
7885727#0,3507702#12,0
7885727#0,7636579#1,0
7036013#0,37153#1,1
7036013#0,1222144#3,1
7036013#0,3681172#10,1
7036013#0,521#18,0
7036013#0,1222144#1,0
7036013#0,521#2,0
7036013#0,521#25,0
7036013#0,521#5,0
7036013#0,7043319#1,0
7036013#0,521#6,0
5992888#0,8059#2,1
5992888#0,3207502#1,1
5992888#0,1020157#28,0
5992888#0,8059#9,0
5992888#0,1020157#3,0
5992888#0,8059#0,0
5992888#0,8059#56,0
5992888#0,36879#12,0
5992888#0,1020157#4,0
5992888#0,1020157#0,0
4416098#0,628157#8,1
4416098#0,628157#4,1
4416098#0,628157#6,1
4416098#0,628157#9,1
4416098#0,6247661#4,0
4416098#0,628157#7,0
4416098#0,628157#10,0
4416098#0,628157#11,0
4416098#0,3017243#0,0
4416098#0,550088#2,0
5251734#0,567434#0,1
5251734#0,488773#4,1
5251734#0,488773#7,0
5251734#0,552154#0,0
5251734#0,5989901#0,0
5251734#0,488773#9,0
5251734#0,197094#5,0
5251734#0,3119848#0,0
5251734#0,5189274#0,0
5251734#0,5460140#3,0
2879072#0,1662261#2,1
2879072#0,37232#15,1
2879072#0,1662261#3,1
2879072#0,1082814#23,1
2879072#0,1662261#0,0
2879072#0,6855057#9,0
2879072#0,1662261#1,0
2879072#0,614649#2,0
2879072#0,4508442#10,0
2879072#0,6733511#20,0
1444006#0,1077670#77,1
1444006#0,55933#40,1
1444006#0,904663#1,1
1444006#0,904663#5,1
1444006#0,26698#2,1
1444006#0,10997#57,0
1444006#0,451#110,0
1444006#0,962554#6,0
1444006#0,1329#106,0
1444006#0,7119624#3,0
681320#0,6381916#0,1
681320#0,2946#46,1
681320#0,429#38,1
681320#0,145687#0,0
681320#0,3565202#7,0
681320#0,15807#83,0
681320#0,3565202#9,0
681320#0,5265583#0,0
681320#0,6389561#0,0
681320#0,12790#19,0
583909#0,745598#1,1
583909#0,168933#1,1
583909#0,46245#7,1
583909#0,533169#49,0
583909#0,583908#0,0
583909#0,583908#4,0
583909#0,583908#2,0
583909#0,533169#50,0
583909#0,4326039#9,0
583909#0,1503727#12,0
3160183#0,1653587#10,1
3160183#0,6624622#8,0
3160183#0,5551332#22,0
3160183#0,1546240#0,0
3160183#0,1653587#12,0
3160183#0,3160183#0,0
3160183#0,1734503#15,0
3160183#0,5542384#6,0
3160183#0,35559#8,0
3160183#0,7105#57,0
7712485#0,7712485#9,1
7712485#0,7065359#2,0
7712485#0,7712485#10,0
7712485#0,7124757#10,0
7712485#0,7712485#0,0
7712485#0,7072517#0,0
7712485#0,7066749#4,0
7712485#0,7124757#3,0
7712485#0,7066749#1,0
7712485#0,7065359#3,0
3744764#0,412#13,1
3744764#0,170389#1,1
3744764#0,170389#0,1
3744764#0,170389#2,0
3744764#0,204003#14,0
3744764#0,599602#4,0
3744764#0,1050749#21,0
3744764#0,1329#23,0
3744764#0,316017#0,0
3744764#0,42254#3,0
1026028#0,25641#4,1
1026028#0,25641#5,1
1026028#0,6658820#1,1
1026028#0,5549079#54,0
1026028#0,1796427#14,0
1026028#0,403593#32,0
1026028#0,6545735#15,0
1026028#0,1026169#0,0
1026028#0,25641#33,0
1026028#0,91429#5,0
7502831#0,7124394#0,1
7502831#0,891117#24,0
7502831#0,795720#0,0
7502831#0,1794108#0,0
7502831#0,7315850#0,0
7502831#0,7502831#0,0
7502831#0,10144#2,0
7502831#0,5026412#0,0
7502831#0,3068942#1,0
7502831#0,90871#6,0
33693#0,948986#2,1
33693#0,44860#1,1
33693#0,1274069#0,0
33693#0,33693#3,0
33693#0,33693#7,0
33693#0,64446#23,0
33693#0,1364902#80,0
33693#0,40372#3,0
33693#0,2344#2,0
33693#0,2414#2,0
1782824#0,6270#21,1
1782824#0,260651#20,1
1782824#0,276429#2,0
1782824#0,333431#9,0
1782824#0,139228#1,0
1782824#0,139223#2,0
1782824#0,6999829#3,0
1782824#0,19944#52,0
1782824#0,888722#0,0
1782824#0,801052#2,0
5070724#0,5070724#1,1
5070724#0,5972001#1,0
5070724#0,1396567#29,0
5070724#0,7119612#4,0
5070724#0,317700#24,0
5070724#0,5972001#12,0
5070724#0,6676686#26,0
5070724#0,5972001#9,0
5070724#0,3151772#8,0
5070724#0,1396567#33,0
4203173#0,20308#24,1
4203173#0,20308#25,1
4203173#0,1749906#1,0
4203173#0,173192#3,0
4203173#0,35312#15,0
4203173#0,20308#23,0
4203173#0,2681730#5,0
4203173#0,232599#10,0
4203173#0,232599#9,0
4203173#0,16623#62,0
1167587#0,1167587#0,1
1167587#0,7621547#30,0
1167587#0,5244623#7,0
1167587#0,1519850#0,0
1167587#0,5244623#14,0
1167587#0,5244623#5,0
1167587#0,3121#62,0
1167587#0,5244623#17,0
1167587#0,5368329#7,0
1167587#0,5042707#0,0
3717849#0,264937#1,1
3717849#0,264937#2,1
3717849#0,3968694#9,0
3717849#0,239003#0,0
3717849#0,239003#2,0
3717849#0,3212074#1,0
3717849#0,293527#3,0
3717849#0,239003#7,0
3717849#0,7134878#0,0
3717849#0,239003#8,0
3614775#0,5172659#3,1
3614775#0,456512#15,1
3614775#0,456512#17,1
3614775#0,5172659#5,1
3614775#0,1625064#0,0
3614775#0,456512#27,0
3614775#0,456512#10,0
3614775#0,456512#1,0
3614775#0,456512#11,0
3614775#0,456512#18,0
3934642#0,3135#19,1
3934642#0,10926#54,0
3934642#0,328449#55,0
3934642#0,310230#3,0
3934642#0,3244935#1,0
3934642#0,1265534#1,0
3934642#0,88502#5,0
3934642#0,71687#57,0
3934642#0,33609#32,0
3934642#0,699523#1,0
1632154#0,2877226#8,1
1632154#0,19521#31,1
1632154#0,2879436#0,0
1632154#0,2892462#0,0
1632154#0,3422500#3,0
1632154#0,1723078#0,0
1632154#0,5922789#1,0
1632154#0,3422500#0,0
1632154#0,5922789#3,0
1632154#0,5922789#0,0
1150227#0,3879946#0,1
1150227#0,3879946#3,0
1150227#0,3879946#11,0
1150227#0,3879946#8,0
1150227#0,6160948#0,0
1150227#0,7527397#0,0
1150227#0,1169265#0,0
1150227#0,3879946#5,0
1150227#0,7563942#0,0
1150227#0,1169265#4,0
1721418#0,3984515#0,1
1721418#0,1183311#0,0
1721418#0,1694923#2,0
1721418#0,5027339#0,0
1721418#0,3980789#1,0
1721418#0,7410552#0,0
1721418#0,3741734#0,0
1721418#0,4013902#0,0
1721418#0,5027339#2,0
1721418#0,7034643#1,0
4647805#0,322742#2,1
4647805#0,322742#0,1
4647805#0,322742#3,1
4647805#0,3982903#0,0
4647805#0,33298#2,0
4647805#0,3982903#1,0
4647805#0,3982903#5,0
4647805#0,3982903#6,0
4647805#0,322742#1,0
4647805#0,33298#16,0
4482341#0,414#22,1
4482341#0,414#24,0
4482341#0,1327674#0,0
4482341#0,954239#7,0
4482341#0,12734#28,0
4482341#0,469127#3,0
4482341#0,31391#2,0
4482341#0,35312#15,0
4482341#0,12232#10,0
4482341#0,4664#84,0
221847#0,661462#4,1
221847#0,1129287#35,1
221847#0,1094370#81,1
221847#0,1042657#22,0
221847#0,1094370#19,0
221847#0,222862#0,0
221847#0,5061370#0,0
221847#0,151951#15,0
221847#0,1042657#86,0
221847#0,1094370#80,0
3115327#0,83418#16,1
3115327#0,64982#5,1
3115327#0,64982#1,1
3115327#0,450221#8,1
3115327#0,471#17,1
3115327#0,64982#3,0
3115327#0,64982#4,0
3115327#0,64982#0,0
3115327#0,3591705#7,0
3115327#0,109435#39,0
1298912#0,175732#7,1
1298912#0,6087340#0,0
1298912#0,175732#2,0
1298912#0,105741#1,0
1298912#0,5989123#0,0
1298912#0,5529195#0,0
1298912#0,3175982#0,0
1298912#0,5930422#0,0
1298912#0,6241839#3,0
1298912#0,5162223#0,0
93857#0,6380787#1,1
93857#0,9673#0,1
93857#0,6380787#0,0
93857#0,4802656#16,0
93857#0,6896643#0,0
93857#0,4802656#18,0
93857#0,4802656#1,0
93857#0,6380787#7,0
93857#0,9673#9,0
93857#0,6090827#280,0
4791345#0,167459#31,1
4791345#0,1471506#1,0
4791345#0,52066#36,0
4791345#0,1346459#2,0
4791345#0,353531#6,0
4791345#0,4055239#12,0
4791345#0,7522534#0,0
4791345#0,6097385#19,0
4791345#0,4783808#5,0
4791345#0,616112#10,0
3124089#0,216495#1,1
3124089#0,216495#7,1
3124089#0,3441492#0,1
3124089#0,1400960#0,1
3124089#0,216495#6,1
3124089#0,216495#8,1
3124089#0,3441492#2,1
3124089#0,216495#11,0
3124089#0,3441492#4,0
3124089#0,1747968#0,0
115040#0,115040#0,1
115040#0,445790#0,0
115040#0,3171093#0,0
115040#0,307960#17,0
115040#0,4296700#0,0
115040#0,307960#16,0
115040#0,3171079#0,0
115040#0,3092608#13,0
115040#0,446089#0,0
115040#0,446087#0,0
1383094#0,247418#64,1
1383094#0,6431741#0,0
1383094#0,70610#2,0
1383094#0,194353#14,0
1383094#0,247418#65,0
1383094#0,15902#16,0
1383094#0,530151#20,0
1383094#0,530151#15,0
1383094#0,91197#4,0
1383094#0,6626766#2,0
5298440#0,5536526#16,1
5298440#0,21696#50,1
5298440#0,38932#34,1
5298440#0,170856#0,0
5298440#0,170856#34,0
5298440#0,463#121,0
5298440#0,170856#4,0
5298440#0,6645970#2,0
5298440#0,7677186#0,0
5298440#0,1128108#1,0
5672199#0,1111496#0,1
5672199#0,1111496#1,1
5672199#0,5549079#34,1
5672199#0,5165617#0,0
5672199#0,1111496#12,0
5672199#0,35422#1,0
5672199#0,1111496#11,0
5672199#0,262139#19,0
5672199#0,33890#14,0
5672199#0,1507983#20,0
718853#0,384675#10,1
718853#0,1834269#0,0
718853#0,384675#0,0
718853#0,384675#2,0
718853#0,7444352#1,0
718853#0,312689#0,0
718853#0,384675#5,0
718853#0,196950#1,0
718853#0,6663846#0,0
718853#0,84256#0,0
120011#0,15718#13,1
120011#0,5219596#0,1
120011#0,64458#0,0
120011#0,2849755#0,0
120011#0,64458#15,0
120011#0,2852755#0,0
120011#0,2853973#0,0
120011#0,2848471#0,0
120011#0,2846548#0,0
120011#0,15718#34,0
327925#0,474583#3,1
327925#0,1631973#4,0
327925#0,1085313#27,0
327925#0,1174345#2,0
327925#0,2394#30,0
327925#0,819329#1,0
327925#0,437202#4,0
327925#0,1060662#2,0
327925#0,20207#1,0
327925#0,114196#0,0
6812083#0,173690#0,1
6812083#0,755#5,0
6812083#0,19243#20,0
6812083#0,729872#0,0
6812083#0,19243#21,0
6812083#0,19243#44,0
6812083#0,19243#25,0
6812083#0,19503#0,0
6812083#0,19243#27,0
6812083#0,21282#0,0
7680373#0,2946#0,1
7680373#0,408523#11,0
7680373#0,429#0,0
7680373#0,2946#1,0
7680373#0,414#0,0
7680373#0,1366221#0,0
7680373#0,429#15,0
7680373#0,2946#8,0
7680373#0,2946#15,0
7680373#0,2946#3,0
418308#0,508067#14,1
418308#0,24180#7,1
418308#0,555876#7,1
418308#0,508067#1,0
418308#0,508067#15,0
418308#0,508067#21,0
418308#0,508067#13,0
418308#0,508067#2,0
418308#0,508067#25,0
418308#0,508067#12,0
5559993#0,157455#2,1
5559993#0,316523#0,1
5559993#0,1188358#0,1
5559993#0,2837060#0,0
5559993#0,11098#2,0
